wave
261.1250916
261.1761475
261.2272339
261.2782898
261.3293457
261.3803711
261.431427
261.4824524
261.5335083
261.5845337
261.6355591
261.686554
261.7375793
261.7885742
261.8395996
261.8905945
261.9415894
261.9925842
262.0435486
262.0945435
262.1455078
262.1964722
262.2474365
262.2984009
262.3493652
262.4002991
262.4512634
262.5021973
262.5531311
262.6040649
262.6549988
262.7059021
262.7568054
262.8077393
262.8586426
262.9095459
262.9604187
263.011322
263.0621948
263.1130981
263.1639709
263.2148438
263.265686
263.3165588
263.3674316
263.4182739
263.4691162
263.5199585
263.5708008
263.6216125
263.6724548
263.7232666
263.7740784
263.8248901
263.8757019
263.9265137
263.9772949
264.0281067
264.0788879
264.1296692
264.1804504
264.2312317
264.2819824
264.3327637
264.3835144
264.4342651
264.4850159
264.5357361
264.5864868
264.6372375
264.6879578
264.738678
264.7893982
264.8401184
264.8908081
264.9415283
264.992218
265.0429077
265.0935974
265.1442871
265.1949768
265.245636
265.2962952
265.3469849
265.397644
265.4482727
265.4989319
265.5495911
265.6002197
265.6508484
265.7014771
265.7521057
265.8027344
265.853363
265.9039612
265.9545593
266.0051575
266.0557556
266.1063538
266.1569519
266.2075195
266.2580872
266.3086548
266.3592224
266.40979
266.4603577
266.5108948
266.5614624
266.6119995
266.6625366
266.7130737
266.7635803
266.8141174
266.864624
266.9151306
266.9656677
267.0161438
267.0666504
267.117157
267.1676331
267.2181091
267.2685852
267.3190613
267.3695374
267.4200134
267.470459
267.5209045
267.5713806
267.6218262
267.6722412
267.7226868
267.7731018
267.8235474
267.8739624
267.9243774
267.9747925
268.025177
268.075592
268.1259766
268.1763916
268.2267761
268.2771301
268.3275146
268.3778992
268.4282532
268.4786072
268.5289612
268.5793152
268.6296692
268.6800232
268.7303467
268.7807007
268.8310242
268.8813477
268.9316406
268.9819641
269.0322876
269.0825806
269.1328735
269.1831665
269.2334595
269.2837524
269.3340149
269.3842773
269.4345703
269.4848328
269.5350952
269.5853271
269.6355896
269.6858215
269.736084
269.7863159
269.8365479
269.8867493
269.9369812
269.9872131
270.0374146
270.087616
270.1378174
270.1880188
270.2381897
270.2883911
270.338562
270.3887329
270.4389038
270.4890747
270.5392456
270.5894165
270.6395569
270.6896973
270.7398376
270.789978
270.8401184
270.8902283
270.9403687
270.9904785
271.0405884
271.0906982
271.1408081
271.190918
271.2409973
271.2910767
271.3411865
271.3912659
271.4413147
271.491394
271.5414734
271.5915222
271.641571
271.6916199
271.7416687
271.7917175
271.8417358
271.8917847
271.941803
271.9918213
272.0418396
272.0918579
272.1418762
272.191864
272.2418518
272.2918396
272.3418274
272.3918152
272.441803
272.4917603
272.541748
272.5917053
272.6416626
272.6916199
272.7415771
272.7915039
272.8414612
272.8913879
272.9413147
272.9912415
273.0411682
273.0910645
273.1409912
273.1908875
273.2407837
273.2906799
273.3405762
273.3904419
273.4403381
273.4902039
273.5400696
273.5899353
273.639801
273.6896667
273.7395325
273.7893677
273.8392029
273.8890381
273.9388733
273.9887085
274.0385437
274.0883484
274.1381531
274.1879578
274.2377625
274.2875671
274.3373718
274.387146
274.4369507
274.4867249
274.536499
274.5862732
274.6360168
274.685791
274.7355347
274.7852783
274.835022
274.8847656
274.9345093
274.9842529
275.0339661
275.0836792
275.1334229
275.183136
275.2328186
275.2825317
275.3322144
275.3819275
275.4316101
275.4812927
275.5309753
275.5806274
275.6303101
275.6799622
275.7296448
275.7792969
275.828949
275.8785706
275.9282227
275.9778442
276.0274963
276.0771179
276.1267395
276.1763611
276.2259521
276.2755737
276.3251648
276.3747559
276.4243469
276.473938
276.5235291
276.5730896
276.6226807
276.6722412
276.7218018
276.7713623
276.8209229
276.8704529
276.9200134
276.9695435
277.0190735
277.0686035
277.1181335
277.1676331
277.2171631
277.2666626
277.3161621
277.3656921
277.4151611
277.4646606
277.5141602
277.5636292
277.6130981
277.6625671
277.7120361
277.7615051
277.8109741
277.8604126
277.9098511
277.9593201
278.008728
278.0581665
278.107605
278.1570129
278.2064514
278.2558594
278.3052673
278.3546753
278.4040833
278.4534607
278.5028687
278.5522461
278.6016235
278.651001
278.7003784
278.7497253
278.7991028
278.8484497
278.8977966
278.9471436
278.9964905
279.0458374
279.0951538
279.1445007
279.1938171
279.2431335
279.29245
279.3417664
279.3910522
279.4403687
279.4896545
279.5389404
279.5882263
279.6375122
279.6867676
279.7360535
279.7853088
279.8345642
279.8838196
279.933075
279.9823303
280.0315552
280.0808105
280.1300354
280.1792603
280.2284851
280.27771
280.3269043
280.3761292
280.4253235
280.4745178
280.5237122
280.5729065
280.6221008
280.6712646
280.720459
280.7696228
280.8187866
280.8679504
280.9171143
280.9662476
281.0153809
281.0645447
281.113678
281.1628113
281.2119446
281.2610474
281.3101807
281.3592834
281.4083862
281.457489
281.5065918
281.5556946
281.6047668
281.6538696
281.7029419
281.7520142
281.8010864
281.8501587
281.8992004
281.9482727
281.9973145
282.0463562
282.0953979
282.1444397
282.1934814
282.2424927
282.2915344
282.3405457
282.3895569
282.4385681
282.4875488
282.5365601
282.5855408
282.634552
282.6835327
282.7325134
282.7814941
282.8304443
282.879425
282.9283752
282.9773254
283.0262756
283.0752258
283.124176
283.1730957
283.2220459
283.2709656
283.3198853
283.3688049
283.4177246
283.4666138
283.5155334
283.5644226
283.6133118
283.6622009
283.7110901
283.7599792
283.8088379
283.8577271
283.9065857
283.9554443
284.004303
284.0531616
284.1019897
284.1508484
284.1996765
284.2485046
284.2973328
284.3461609
284.394989
284.4437866
284.4925842
284.5414124
284.59021
284.6389771
284.6877747
284.7365723
284.7853394
284.8341064
284.8829041
284.9316711
284.9804077
285.0291748
285.0779114
285.1266785
285.175415
285.2241516
285.2728882
285.3216248
285.3703308
285.4190674
285.4677734
285.5164795
285.5651855
285.6138916
285.6625671
285.7112732
285.7599487
285.8086243
285.8572998
285.9059753
285.9546509
286.0032959
286.0519714
286.1006165
286.1492615
286.1979065
286.2465515
286.295166
286.343811
286.3924255
286.44104
286.4896545
286.538269
286.5868835
286.6354675
286.684082
286.732666
286.78125
286.829834
286.878418
286.9269714
286.9755554
287.0241089
287.0726624
287.1212158
287.1697693
287.2183228
287.2668457
287.3153687
287.3639221
287.4124451
287.460968
287.5094604
287.5579834
287.6064758
287.6549988
287.7034912
287.7519836
287.8004761
287.848938
287.8974304
287.9458923
287.9943542
288.0428162
288.0912781
288.13974
288.1882019
288.2366333
288.2850647
288.3334961
288.3819275
288.4303589
288.4787903
288.5271912
288.5756226
288.6240234
288.6724243
288.7208252
288.7692261
288.8175964
288.8659973
288.9143677
288.962738
289.0111084
289.0594788
289.1078186
289.156189
289.2045288
289.2528687
289.3012085
289.3495483
289.3978882
289.446228
289.4945374
289.5428467
289.591156
289.6394653
289.6877747
289.736084
289.7843628
289.8326721
289.8809509
289.9292297
289.9775085
290.0257568
290.0740356
290.1222839
290.1705627
290.218811
290.2670593
290.3153076
290.3635254
290.4117737
290.4599915
290.5082092
290.556427
290.6046448
290.6528625
290.7010803
290.7492676
290.7974548
290.8456421
290.8938293
290.9420166
290.9902039
291.0383606
291.0865479
291.1347046
291.1828613
291.2310181
291.2791443
291.327301
291.3754272
291.423584
291.4717102
291.5198364
291.5679626
291.6160583
291.6641846
291.7122803
291.760376
291.8084717
291.8565674
291.9046631
291.9527588
292.000824
292.0488892
292.0969543
292.1450195
292.1930847
292.2411499
292.2891846
292.3372498
292.3852844
292.4333191
292.4813538
292.5293884
292.5773926
292.6254272
292.6734314
292.7214355
292.7694397
292.8174438
292.865448
292.9134216
292.9614258
293.0093994
293.057373
293.1053467
293.1532898
293.2012634
293.2492371
293.2971802
293.3451233
293.3930664
293.4410095
293.4889221
293.5368652
293.5847778
293.6327209
293.6806335
293.7285461
293.7764282
293.8243408
293.8722229
293.9201355
293.9680176
294.0158997
294.0637817
294.1116333
294.1595154
294.2073669
294.255249
294.3031006
294.3509521
294.3987732
294.4466248
294.4944763
294.5422974
294.5901184
294.6379395
294.6857605
294.7335815
294.7813721
294.8291931
294.8769836
294.9247742
294.9725647
295.0203552
295.0681152
295.1159058
295.1636658
295.2114258
295.2592163
295.3069458
295.3547058
295.4024658
295.4501953
295.4979248
295.5456848
295.5934143
295.6411133
295.6888428
295.7365723
295.7842712
295.8319702
295.8796692
295.9273682
295.9750671
296.0227356
296.0704346
296.118103
296.1657715
296.2134399
296.2611084
296.3087769
296.3564148
296.4040833
296.4517212
296.4993591
296.5469971
296.594635
296.6422424
296.6898804
296.7374878
296.7850952
296.8327026
296.8803101
296.9279175
296.9754944
297.0231018
297.0706787
297.1182556
297.1658325
297.2134094
297.2609863
297.3085327
297.3561096
297.403656
297.4512024
297.4987488
297.5462646
297.593811
297.6413269
297.6888733
297.7363892
297.783905
297.8314209
297.8789063
297.9264221
297.9739075
298.0213928
298.0688782
298.1163635
298.1638489
298.2113342
298.2587891
298.3062744
298.3537292
298.4011841
298.4486389
298.4960632
298.5435181
298.5909424
298.6383667
298.6858215
298.7332458
298.7806396
298.828064
298.8754578
298.9228821
298.9702759
299.0176697
299.0650635
299.1124573
299.1598206
299.2072144
299.2545776
299.3019409
299.3493042
299.3966675
299.4440308
299.4913635
299.5387268
299.5860596
299.6333923
299.6807251
299.7280579
299.7753601
299.8226929
299.8699951
299.9172974
299.9645996
300.0119019
300.0592041
300.1064758
300.1537781
300.2010498
300.2483215
300.2955933
300.342865
300.3901062
300.4373779
300.4846191
300.5318604
300.5791321
300.6263428
300.673584
300.7208252
300.7680359
300.8152771
300.8624878
300.9096985
300.9569092
301.0040894
301.0513
301.0984802
301.1456604
301.1928406
301.2400208
301.2872009
301.3343811
301.3815308
301.4287109
301.4758606
301.5230103
301.5701599
301.6173096
301.6644287
301.7115784
301.7586975
301.8058167
301.8529358
301.9000549
301.9471436
301.9942627
302.0413513
302.0884705
302.1355591
302.1826477
302.2297058
302.2767944
302.3238525
302.3709412
302.4179993
302.4650574
302.5121155
302.5591736
302.6062012
302.6532593
302.7002869
302.7473145
302.794342
302.8413696
302.8883667
302.9353943
302.9823914
303.0294189
303.076416
303.1234131
303.1703796
303.2173767
303.2643433
303.3113403
303.3583069
303.4052734
303.45224
303.4992065
303.5461426
303.5931091
303.6400452
303.6869812
303.7339172
303.7808533
303.8277588
303.8746948
303.9216003
303.9685059
304.0154419
304.0623169
304.1092224
304.1561279
304.2030029
304.2499084
304.2967834
304.3436584
304.3905334
304.4373779
304.4842529
304.5310974
304.5779724
304.6248169
304.6716614
304.7185059
304.7653198
304.8121643
304.8589783
304.9057922
304.9526062
304.9994202
305.0462341
305.0930481
305.1398315
305.1866455
305.233429
305.2802124
305.3269958
305.3737488
305.4205322
305.4672852
305.5140686
305.5608215
305.6075745
305.6543274
305.7010498
305.7478027
305.7945251
305.8412476
305.88797
305.9346924
305.9814148
306.0281372
306.0748291
306.1215515
306.1682434
306.2149353
306.2616272
306.3082886
306.3549805
306.4016418
306.4483337
306.4949951
306.5416565
306.5883179
306.6349487
306.6816101
306.728241
306.7749023
306.8215332
306.8681641
306.9147644
306.9613953
307.0080261
307.0546265
307.1012268
307.1478271
307.1944275
307.2410278
307.2875977
307.334198
307.3807678
307.4273376
307.4739075
307.5204773
307.5670471
307.6135864
307.6601563
307.7066956
307.7532349
307.7997742
307.8463135
307.8928528
307.9393616
307.9859009
308.0324097
308.0789185
308.1254272
308.1719055
308.2184143
308.2649231
308.3114014
308.3578796
308.4043579
308.4508362
308.4973145
308.5437622
308.5902405
308.6366882
308.683136
308.7295837
308.7760315
308.8224792
308.8688965
308.9153442
308.9617615
309.0081787
309.0545959
309.1010132
309.1473999
309.1938171
309.2402039
309.2865906
309.3329773
309.379364
309.4257507
309.4721375
309.5184937
309.5648499
309.6112366
309.6575928
309.7039185
309.7502747
309.7966309
309.8429565
309.8892822
309.9356384
309.9819641
310.0282593
310.074585
310.1209106
310.1672058
310.213501
310.2597961
310.3060913
310.3523865
310.3986816
310.4449463
310.4912415
310.5375061
310.5837708
310.6300354
310.6762695
310.7225342
310.7687683
310.815033
310.8612671
310.9075012
310.9537354
310.9999695
311.0461731
311.0924072
311.1386108
311.1848145
311.2310181
311.2772217
311.3233948
311.3695984
311.4157715
311.4619751
311.5081482
311.5543213
311.6004639
311.646637
311.6928101
311.7389526
311.7850952
311.8312378
311.8773804
311.9235229
311.969635
312.0157776
312.0618896
312.1080017
312.1541138
312.2002258
312.2463379
312.2924194
312.3385315
312.384613
312.4306946
312.4767761
312.5228577
312.5689392
312.6149902
312.6610718
312.7071228
312.7531738
312.7992249
312.8452759
312.8913269
312.9373474
312.9833679
313.0294189
313.0754395
313.12146
313.16745
313.2134705
313.2594604
313.305481
313.3514709
313.3974609
313.4434509
313.4894409
313.5354004
313.5813904
313.6273499
313.6733093
313.7192688
313.7652283
313.8111877
313.8571167
313.9030762
313.9490051
313.9949341
314.040863
314.086792
314.1326904
314.1786194
314.2245178
314.2704468
314.3163452
314.3622437
314.4081116
314.45401
314.4999084
314.5457764
314.5916443
314.6375122
314.6833801
314.729248
314.7750854
314.8209534
314.8667908
314.9126282
314.9584656
315.004303
315.0501404
315.0959778
315.1417847
315.1875916
315.233429
315.2792358
315.3250122
315.3708191
315.416626
315.4624023
315.5081787
315.5539551
315.5997314
315.6455078
315.6912842
315.7370605
315.7828064
315.8285522
315.8742981
315.9200439
315.9657898
316.0115356
316.057251
316.1029663
316.1487122
316.1944275
316.2401428
316.2858276
316.331543
316.3772583
316.4229431
316.4686279
316.5143127
316.5599976
316.6056824
316.6513367
316.6970215
316.7426758
316.7883301
316.8339844
316.8796387
316.925293
316.9709167
317.016571
317.0621948
317.1078186
317.1534424
317.1990662
317.2446899
317.2902832
317.335907
317.3815002
317.4270935
317.4726868
317.51828
317.5638733
317.609436
317.6549988
317.700592
317.7461548
317.7917175
317.8372803
317.8828125
317.9283752
317.9739075
318.0194397
318.0649719
318.1105042
318.1560364
318.2015686
318.2470703
318.292572
318.3381042
318.383606
318.4291077
318.4745789
318.5200806
318.5655518
318.6110535
318.6565247
318.7019958
318.747467
318.7929077
318.8383789
318.8838196
318.9292908
318.9747314
319.0201721
319.0656128
319.1110229
319.1564636
319.2018738
319.2473145
319.2927246
319.3381348
319.3835449
319.4289246
319.4743347
319.5197144
319.565094
319.6105042
319.6558838
319.7012329
319.7466125
319.7919922
319.8373413
319.8826904
319.9280396
319.9733887
320.0187378
320.0640869
320.1094055
320.1547241
320.2000732
320.2453918
320.2907104
320.3359985
320.3813171
320.4266357
320.4719238
320.5172119
320.5625
320.6077881
320.6530762
320.6983337
320.7436218
320.7888794
320.834137
320.8793945
320.9246521
320.9699097
321.0151672
321.0603943
321.1056213
321.1508484
321.1960754
321.2413025
321.2865295
321.3317566
321.3769531
321.4221497
321.4673767
321.5125732
321.5577393
321.6029358
321.6481323
321.6932983
321.7384644
321.7836304
321.8287964
321.8739624
321.9191284
321.9642639
322.0094299
322.0545654
322.0997009
322.1448364
322.1899719
322.2351074
322.2802124
322.3253479
322.3704529
322.4155579
322.4606628
322.5057678
322.5508423
322.5959473
322.6410217
322.6860962
322.7312012
322.7762451
322.8213196
322.866394
322.911438
322.9565125
323.0015564
323.0466003
323.0916443
323.1366882
323.1817017
323.2267456
323.271759
323.3167725
323.3617859
323.4067993
323.4518127
323.4968262
323.5418091
323.5868225
323.6318054
323.6767883
323.7217712
323.7667236
323.8117065
323.8566589
323.9016418
323.9465942
323.9915466
324.036499
324.0814514
324.1263733
324.1713257
324.2162476
324.2611694
324.3060913
324.3510132
324.3959351
324.4408264
324.4857483
324.5306396
324.575531
324.6204224
324.6653137
324.7102051
324.7550659
324.7999573
324.8448181
324.889679
324.9345398
324.9794006
325.0242615
325.0690918
325.1139526
325.158783
325.2036133
325.2484436
325.2932739
325.3381042
325.3829041
325.4277344
325.4725342
325.517334
325.5621338
325.6069336
325.6517334
325.6965027
325.7413025
325.7860718
325.8308411
325.8756104
325.9203796
325.9651184
326.0098877
326.0546265
326.0993958
326.1441345
326.1888733
326.2335815
326.2783203
326.3230591
326.3677673
326.4124756
326.4571838
326.5018921
326.5466003
326.5913086
326.6359863
326.6806946
326.7253723
326.77005
326.8147278
326.8594055
326.9040527
326.9487305
326.9933777
327.0380554
327.0827026
327.1273499
327.1719666
327.2166138
327.261261
327.3058777
327.3504944
327.3951111
327.4397278
327.4843445
327.5289612
327.5735474
327.6181641
327.6627502
327.7073364
327.7519226
327.7965088
327.8410645
327.8856506
327.9302063
327.974762
328.0193176
328.0638733
328.108429
328.1529846
328.1975098
328.2420654
328.2865906
328.3311157
328.3756409
328.420166
328.4646606
328.5091858
328.5536804
328.598175
328.6426697
328.6871643
328.7316589
328.7761536
328.8206177
328.8651123
328.9095764
328.9540405
328.9985046
329.0429688
329.0874023
329.1318665
329.1763
329.2207336
329.2651672
329.3096008
329.3540344
329.398468
329.4428711
329.4873047
329.5317078
329.5761108
329.6205139
329.6648865
329.7092896
329.7536926
329.7980652
329.8424377
329.8868103
329.9311829
329.9755554
330.019928
330.06427
330.1086121
330.1529846
330.1973267
330.2416687
330.2859802
330.3303223
330.3746643
330.4189758
330.4632874
330.5075989
330.5519104
330.5962219
330.6405029
330.6848145
330.7290955
330.773407
330.817688
330.861969
330.9062195
330.9505005
330.994751
331.039032
331.0832825
331.127533
331.1717834
331.2160339
331.2602539
331.3045044
331.3487244
331.3929443
331.4371948
331.4813843
331.5256042
331.5698242
331.6140137
331.6582336
331.7024231
331.7466125
331.790802
331.8349915
331.8791504
331.9233398
331.9674988
332.0116882
332.0558472
332.1000061
332.1441345
332.1882935
332.2324219
332.2765808
332.3207092
332.3648376
332.4089661
332.4530945
332.4972229
332.5413208
332.5854187
332.6295471
332.673645
332.7177429
332.7618103
332.8059082
332.8500061
332.8940735
332.9381409
332.9822083
333.0262756
333.070343
333.1144104
333.1584473
333.2025146
333.2465515
333.2905884
333.3346252
333.3786621
333.4226685
333.4667053
333.5107117
333.5547485
333.5987549
333.6427612
333.6867676
333.7307434
333.7747498
333.8187256
333.8627014
333.9067078
333.9506836
333.9946289
334.0386047
334.0825806
334.1265259
334.1704712
334.2144165
334.2583618
334.3023071
334.3462524
334.3901672
334.4341125
334.4780273
334.5219421
334.5658569
334.6097717
334.6536865
334.6975708
334.7414856
334.7853699
334.8292542
334.8731384
334.9170227
334.960907
335.0047607
335.048645
335.0924988
335.1363525
335.1802063
335.2240601
335.2679138
335.3117371
335.3555908
335.3994141
335.4432373
335.4870605
335.5308838
335.574707
335.6185303
335.662323
335.7061157
335.7499084
335.7937012
335.8374939
335.8812866
335.9250793
335.9688416
336.0126343
336.0563965
336.1001587
336.1439209
336.1876526
336.2314148
336.2751465
336.3189087
336.3626404
336.4063721
336.4501038
336.4938354
336.5375366
336.5812683
336.6249695
336.6686707
336.7123718
336.756073
336.7997742
336.8434753
336.887146
336.9308472
336.9745178
337.0181885
337.0618591
337.1055298
337.1491699
337.1928406
337.2364807
337.2801514
337.3237915
337.3674316
337.4110413
337.4546814
337.4983215
337.5419312
337.5855408
337.6291504
337.67276
337.7163696
337.7599792
337.8035583
337.847168
337.8907471
337.9343262
337.9779053
338.0214844
338.0650635
338.1086121
338.1521912
338.1957397
338.2392883
338.2828369
338.3263855
338.3699341
338.4134521
338.4570007
338.5005188
338.5440369
338.5875549
338.631073
338.6745911
338.7180786
338.7615967
338.8050842
338.8485718
338.8920593
338.9355469
338.9790344
339.022522
339.065979
339.109436
339.1529236
339.1963806
339.2398071
339.2832642
339.3267212
339.3701477
339.4136047
339.4570313
339.5004578
339.5438843
339.5873108
339.6307068
339.6741333
339.7175293
339.7609253
339.8043518
339.8477173
339.8911133
339.9345093
339.9778748
340.0212708
340.0646362
340.1080017
340.1513672
340.1947327
340.2380981
340.2814331
340.3247986
340.3681335
340.4114685
340.4548035
340.4981384
340.5414734
340.5847778
340.6281128
340.6714172
340.7147217
340.7580261
340.8013306
340.844635
340.8879089
340.9312134
340.9744873
341.0177612
341.0610352
341.1043091
341.147583
341.1908264
341.2341003
341.2773438
341.3205872
341.3638306
379.2591553
379.3068237
379.3544617
379.4021301
379.4497986
379.4974365
379.5450745
379.5927124
379.6403503
379.6879578
379.7355957
379.7832031
379.8308105
379.878418
379.9259949
379.9736023
380.0211792
380.0687561
380.116333
380.1639099
380.2114563
380.2590332
380.3065796
380.354126
380.4016418
380.4491882
380.4967041
380.5442505
380.5917664
380.6392822
380.6867676
380.7342834
380.7817688
380.8292542
380.8767395
380.9242249
380.9717102
381.019165
381.0666199
381.1140747
381.1615295
381.2089844
381.2564087
381.3038635
381.3512878
381.3987122
381.446106
381.4935303
381.5409241
381.5883484
381.6357422
381.6831055
381.7304993
381.7778931
381.8252563
381.8726196
381.9199829
381.9673462
382.014679
382.0620117
382.109375
382.1567078
382.20401
382.2513428
382.298645
382.3459778
382.39328
382.4405823
382.487854
382.5351563
382.582428
382.6296997
382.6769714
382.7242432
382.7715149
382.8187561
382.8659973
382.9132385
382.9604797
383.0077209
383.0549316
383.1021729
383.1493835
383.1965942
383.2438049
383.2909851
383.3381958
383.385376
383.4325562
383.4797363
383.526886
383.5740662
383.6212158
383.6683655
383.7155151
383.7626648
383.8097839
383.8569336
383.9040527
383.9511719
383.998291
384.0453796
384.0924988
384.1395874
384.186676
384.2337646
384.2808533
384.3279114
384.375
384.4220581
384.4691162
384.5161438
384.5632019
384.6102295
384.6572876
384.7043152
384.7513428
384.7983398
384.8453674
384.8923645
384.9393616
384.9863586
385.0333557
385.0803223
385.1273193
385.1742859
385.2212524
385.268219
385.3151855
385.3621216
385.4090576
385.4559937
385.5029297
385.5498657
385.5968018
385.6437073
385.6906128
385.7375183
385.7844238
385.8313293
385.8782043
385.9250793
385.9719543
386.0188293
386.0657043
386.1125488
386.1594238
386.2062683
386.2531128
386.2999573
386.3467712
386.3936157
386.4404297
386.4872437
386.5340576
386.5808716
386.627655
386.6744385
386.7212219
386.7680054
386.8147888
386.8615723
386.9083252
386.9550781
387.0018311
387.048584
387.0953369
387.1420593
387.1888123
387.2355347
387.2822571
387.328949
387.3756714
387.4223633
387.4690552
387.5157471
387.562439
387.6091309
387.6557922
387.7024841
387.7491455
387.7957764
387.8424377
387.8890991
387.93573
387.9823608
388.0289917
388.0756226
388.1222534
388.1688538
388.2154541
388.2620544
388.3086548
388.3552551
388.401825
388.4483948
388.4949951
388.5415649
388.5881042
388.6346741
388.6812134
388.7277527
388.774292
388.8208313
388.8673706
388.9138794
388.9604187
389.0069275
389.0534363
389.0999146
389.1464233
389.1929016
389.2393799
389.2858582
389.3323364
389.3788147
389.4252625
389.4717102
389.5181885
389.5646057
389.6110535
389.6575012
389.7039185
389.7503357
389.7967529
389.8431702
389.8895569
389.9359741
389.9823608
390.0287476
390.0751343
390.1214905
390.1678772
390.2142334
390.2605896
390.3069458
390.353302
390.3996582
390.4459839
390.4923096
390.5386353
390.5849609
390.6312866
390.6775818
390.723877
390.7701721
390.8164673
390.8627625
390.9090271
390.9553223
391.0015869
391.0478516
391.0941162
391.1403503
391.186615
391.2328491
391.2790833
391.3253174
391.3715515
391.4177551
391.4639587
391.5101624
391.556366
391.6025696
391.6487732
391.6949463
391.7411194
391.7872925
391.8334656
391.8796387
391.9257813
391.9719543
392.0180969
392.064209
392.1103516
392.1564941
392.2026062
392.2487183
392.2948303
392.3409424
392.3870544
392.433136
392.4792175
392.5252991
392.5713806
392.6174622
392.6635132
392.7095947
392.7556458
392.8016968
392.8477478
392.8937683
392.9398193
392.9858398
393.0318604
393.0778809
393.1238708
393.1698914
393.2158813
393.2618713
393.3078613
393.3538513
393.3998108
393.4458008
393.4917603
393.5377197
393.5836792
393.6296082
393.6755676
393.7214966
393.7674255
393.8133545
393.8592834
393.9051819
393.9511108
393.9970093
394.0429077
394.0887756
394.1346741
394.180542
394.2264404
394.2723083
394.3181458
394.3640137
394.4098816
394.455719
394.5015564
394.5473938
394.5932312
394.6390381
394.6848755
